,subject,story,trial,Seen,ResponseType,Informativity,Chosen
4052,AOKTAHY4F4J2B,pic,low,1,none_of,above,0
4053,AOKTAHY4F4J2B,firefighter,high,1,none_of,above,0
4054,AOKTAHY4F4J2B,yoga,low,1,none_of,above,0
4055,AOKTAHY4F4J2B,terrorism,high,1,none_of,above,0
4056,AOKTAHY4F4J2B,la,low,1,none_of,above,0
4057,AOKTAHY4F4J2B,fbi,high,1,none_of,above,0
4058,AOKTAHY4F4J2B,brother,low,1,none_of,above,0
4059,AOKTAHY4F4J2B,inspector,high,1,none_of,above,0
4060,AOKTAHY4F4J2B,coffee,low,1,none_of,above,0
4061,A2CF2BD4Q0ZDJN,yoga,low,1,none_of,above,0
4062,A2CF2BD4Q0ZDJN,operative,high,1,none_of,above,0
4063,A2CF2BD4Q0ZDJN,coffee,low,1,none_of,above,0
4064,A2CF2BD4Q0ZDJN,terrorism,high,1,none_of,above,0
4065,A2CF2BD4Q0ZDJN,la,low,1,none_of,above,0
4066,A2CF2BD4Q0ZDJN,firefighter,high,1,none_of,above,0
4067,A2CF2BD4Q0ZDJN,brother,low,1,none_of,above,0
4068,A2CF2BD4Q0ZDJN,fbi,high,1,none_of,above,1
4069,A2CF2BD4Q0ZDJN,pic,low,1,none_of,above,0
4070,A2CF2BD4Q0ZDJN,inspector,high,1,none_of,above,1
4071,A3VTOW7WLPTBRR,fbi,high,1,none_of,above,1
4072,A3VTOW7WLPTBRR,yoga,low,1,none_of,above,0
4073,A3VTOW7WLPTBRR,firefighter,high,1,none_of,above,1
4074,A3VTOW7WLPTBRR,la,low,1,none_of,above,0
4075,A3VTOW7WLPTBRR,inspector,high,1,none_of,above,0
4076,A3VTOW7WLPTBRR,brother,low,1,none_of,above,1
4077,A3VTOW7WLPTBRR,operative,high,1,none_of,above,0
4078,A3VTOW7WLPTBRR,coffee,low,1,none_of,above,1
4079,A3VTOW7WLPTBRR,terrorism,high,1,none_of,above,0
4080,A3VTOW7WLPTBRR,pic,low,1,none_of,above,1
4081,A3D2J8FHILXS90,la,low,1,none_of,above,0
4082,A3D2J8FHILXS90,firefighter,high,1,none_of,above,0
4083,A3D2J8FHILXS90,yoga,low,1,none_of,above,0
4084,A3D2J8FHILXS90,operative,high,1,none_of,above,0
4085,A3D2J8FHILXS90,brother,low,1,none_of,above,0
4086,A3D2J8FHILXS90,inspector,high,1,none_of,above,0
4087,A3D2J8FHILXS90,pic,low,1,none_of,above,0
4088,A3D2J8FHILXS90,terrorism,high,1,none_of,above,0
4089,A3D2J8FHILXS90,coffee,low,1,none_of,above,0
4090,A3D2J8FHILXS90,fbi,high,1,none_of,above,0
4091,A1T3ROSW2LC4FG,brother,low,1,none_of,above,0
4092,A1T3ROSW2LC4FG,fbi,high,1,none_of,above,0
4093,A1T3ROSW2LC4FG,la,low,1,none_of,above,0
4094,A1T3ROSW2LC4FG,terrorism,high,1,none_of,above,0
4095,A1T3ROSW2LC4FG,yoga,low,1,none_of,above,0
4096,A1T3ROSW2LC4FG,inspector,high,1,none_of,above,1
4097,A1T3ROSW2LC4FG,coffee,low,1,none_of,above,0
4098,A1T3ROSW2LC4FG,operative,high,1,none_of,above,1
4099,A1T3ROSW2LC4FG,pic,low,1,none_of,above,1
4100,A1T3ROSW2LC4FG,firefighter,high,1,none_of,above,1
4101,A256FHXGSY0E5D,brother,low,1,none_of,above,0
4102,A256FHXGSY0E5D,operative,high,1,none_of,above,0
4103,A256FHXGSY0E5D,yoga,low,1,none_of,above,0
4104,A256FHXGSY0E5D,fbi,high,1,none_of,above,0
4105,A256FHXGSY0E5D,pic,low,1,none_of,above,0
4106,A256FHXGSY0E5D,firefighter,high,1,none_of,above,0
4107,A256FHXGSY0E5D,coffee,low,1,none_of,above,0
4108,A256FHXGSY0E5D,inspector,high,1,none_of,above,0
4109,A256FHXGSY0E5D,la,low,1,none_of,above,0
4110,A256FHXGSY0E5D,terrorism,high,1,none_of,above,0
4111,A2YBZFSUD5OP7W,la,low,1,none_of,above,0
4112,A2YBZFSUD5OP7W,inspector,high,1,none_of,above,0
4113,A2YBZFSUD5OP7W,pic,low,1,none_of,above,0
4114,A2YBZFSUD5OP7W,fbi,high,1,none_of,above,0
4115,A2YBZFSUD5OP7W,coffee,low,1,none_of,above,0
4116,A2YBZFSUD5OP7W,terrorism,high,1,none_of,above,0
4117,A2YBZFSUD5OP7W,brother,low,1,none_of,above,0
4118,A2YBZFSUD5OP7W,operative,high,1,none_of,above,0
4119,A2YBZFSUD5OP7W,yoga,low,1,none_of,above,0
4120,A2YBZFSUD5OP7W,firefighter,high,1,none_of,above,0
4121,A1KVUI9CRV0OVL,fbi,high,1,none_of,above,0
4122,A1KVUI9CRV0OVL,la,low,1,none_of,above,0
4123,A1KVUI9CRV0OVL,terrorism,high,1,none_of,above,0
4124,A1KVUI9CRV0OVL,yoga,low,1,none_of,above,0
4125,A1KVUI9CRV0OVL,operative,high,1,none_of,above,0
4126,A1KVUI9CRV0OVL,pic,low,1,none_of,above,0
4127,A1KVUI9CRV0OVL,inspector,high,1,none_of,above,0
4128,A1KVUI9CRV0OVL,coffee,low,1,none_of,above,0
4129,A1KVUI9CRV0OVL,firefighter,high,1,none_of,above,0
4130,A1KVUI9CRV0OVL,brother,low,1,none_of,above,0
4131,A1931U5JHX67RA,yoga,low,1,none_of,above,0
4132,A1931U5JHX67RA,fbi,high,1,none_of,above,1
4133,A1931U5JHX67RA,pic,low,1,none_of,above,0
4134,A1931U5JHX67RA,firefighter,high,1,none_of,above,0
4135,A1931U5JHX67RA,brother,low,1,none_of,above,0
4136,A1931U5JHX67RA,operative,high,1,none_of,above,0
4137,A1931U5JHX67RA,coffee,low,1,none_of,above,0
4138,A1931U5JHX67RA,terrorism,high,1,none_of,above,0
4139,A1931U5JHX67RA,la,low,1,none_of,above,0
4140,A1931U5JHX67RA,inspector,high,1,none_of,above,0
4141,AA4D4WHT4HBYW,inspector,high,1,none_of,above,0
4142,AA4D4WHT4HBYW,coffee,low,1,none_of,above,0
4143,AA4D4WHT4HBYW,firefighter,high,1,none_of,above,0
4144,AA4D4WHT4HBYW,brother,low,1,none_of,above,0
4145,AA4D4WHT4HBYW,operative,high,1,none_of,above,0
4146,AA4D4WHT4HBYW,la,low,1,none_of,above,0
4147,AA4D4WHT4HBYW,terrorism,high,1,none_of,above,0
4148,AA4D4WHT4HBYW,yoga,low,1,none_of,above,0
4149,AA4D4WHT4HBYW,fbi,high,1,none_of,above,0
4150,AA4D4WHT4HBYW,pic,low,1,none_of,above,0
4151,A3ROADR7T6811,operative,high,1,none_of,above,0
4152,A3ROADR7T6811,yoga,low,1,none_of,above,0
4153,A3ROADR7T6811,terrorism,high,1,none_of,above,0
4154,A3ROADR7T6811,la,low,1,none_of,above,0
4155,A3ROADR7T6811,inspector,high,1,none_of,above,0
4156,A3ROADR7T6811,pic,low,1,none_of,above,0
4157,A3ROADR7T6811,firefighter,high,1,none_of,above,0
4158,A3ROADR7T6811,brother,low,1,none_of,above,0
4159,A3ROADR7T6811,fbi,high,1,none_of,above,0
4160,A3ROADR7T6811,coffee,low,1,none_of,above,0
4161,A2XRE5QRJYDWDA,inspector,high,1,none_of,above,0
4162,A2XRE5QRJYDWDA,pic,low,1,none_of,above,0
4163,A2XRE5QRJYDWDA,firefighter,high,1,none_of,above,0
4164,A2XRE5QRJYDWDA,coffee,low,1,none_of,above,0
4165,A2XRE5QRJYDWDA,operative,high,1,none_of,above,0
4166,A2XRE5QRJYDWDA,brother,low,1,none_of,above,0
4167,A2XRE5QRJYDWDA,terrorism,high,1,none_of,above,0
4168,A2XRE5QRJYDWDA,yoga,low,1,none_of,above,0
4169,A2XRE5QRJYDWDA,fbi,high,1,none_of,above,0
4170,A2XRE5QRJYDWDA,la,low,1,none_of,above,0
4171,A2AY6B0GQCB6BA,terrorism,high,1,none_of,above,0
4172,A2AY6B0GQCB6BA,brother,low,1,none_of,above,0
4173,A2AY6B0GQCB6BA,fbi,high,1,none_of,above,0
4174,A2AY6B0GQCB6BA,yoga,low,1,none_of,above,0
4175,A2AY6B0GQCB6BA,inspector,high,1,none_of,above,0
4176,A2AY6B0GQCB6BA,la,low,1,none_of,above,0
4177,A2AY6B0GQCB6BA,operative,high,1,none_of,above,0
4178,A2AY6B0GQCB6BA,coffee,low,1,none_of,above,0
4179,A2AY6B0GQCB6BA,firefighter,high,1,none_of,above,0
4180,A2AY6B0GQCB6BA,pic,low,1,none_of,above,0
4181,A3AY0315YWWNXY,operative,high,1,none_of,above,0
4182,A3AY0315YWWNXY,brother,low,1,none_of,above,0
4183,A3AY0315YWWNXY,terrorism,high,1,none_of,above,0
4184,A3AY0315YWWNXY,la,low,1,none_of,above,0
4185,A3AY0315YWWNXY,inspector,high,1,none_of,above,0
4186,A3AY0315YWWNXY,pic,low,1,none_of,above,0
4187,A3AY0315YWWNXY,fbi,high,1,none_of,above,1
4188,A3AY0315YWWNXY,coffee,low,1,none_of,above,0
4189,A3AY0315YWWNXY,firefighter,high,1,none_of,above,0
4190,A3AY0315YWWNXY,yoga,low,1,none_of,above,0
4191,A346UAH34GVOZX,yoga,low,1,none_of,above,0
4192,A346UAH34GVOZX,firefighter,high,1,none_of,above,0
4193,A346UAH34GVOZX,la,low,1,none_of,above,0
4194,A346UAH34GVOZX,terrorism,high,1,none_of,above,0
4195,A346UAH34GVOZX,coffee,low,1,none_of,above,0
4196,A346UAH34GVOZX,fbi,high,1,none_of,above,0
4197,A346UAH34GVOZX,brother,low,1,none_of,above,0
4198,A346UAH34GVOZX,operative,high,1,none_of,above,0
4199,A346UAH34GVOZX,pic,low,1,none_of,above,0
4200,A346UAH34GVOZX,inspector,high,1,none_of,above,0
4201,AK1GE19RT3PK6,yoga,low,1,none_of,above,0
4202,AK1GE19RT3PK6,fbi,high,1,none_of,above,0
4203,AK1GE19RT3PK6,pic,low,1,none_of,above,0
4204,AK1GE19RT3PK6,firefighter,high,1,none_of,above,0
4205,AK1GE19RT3PK6,la,low,1,none_of,above,0
4206,AK1GE19RT3PK6,operative,high,1,none_of,above,0
4207,AK1GE19RT3PK6,brother,low,1,none_of,above,0
4208,AK1GE19RT3PK6,terrorism,high,1,none_of,above,0
4209,AK1GE19RT3PK6,coffee,low,1,none_of,above,0
4210,AK1GE19RT3PK6,inspector,high,1,none_of,above,0
4211,A5B73N9C2HVEG,terrorism,high,1,none_of,above,0
4212,A5B73N9C2HVEG,la,low,1,none_of,above,0
4213,A5B73N9C2HVEG,operative,high,1,none_of,above,0
4214,A5B73N9C2HVEG,pic,low,1,none_of,above,0
4215,A5B73N9C2HVEG,inspector,high,1,none_of,above,0
4216,A5B73N9C2HVEG,brother,low,1,none_of,above,0
4217,A5B73N9C2HVEG,fbi,high,1,none_of,above,0
4218,A5B73N9C2HVEG,yoga,low,1,none_of,above,0
4219,A5B73N9C2HVEG,firefighter,high,1,none_of,above,0
4220,A5B73N9C2HVEG,coffee,low,1,none_of,above,0
4221,A3SXRD6C8AMKKR,la,low,1,none_of,above,0
4222,A3SXRD6C8AMKKR,terrorism,high,1,none_of,above,0
4223,A3SXRD6C8AMKKR,brother,low,1,none_of,above,0
4224,A3SXRD6C8AMKKR,operative,high,1,none_of,above,0
4225,A3SXRD6C8AMKKR,yoga,low,1,none_of,above,0
4226,A3SXRD6C8AMKKR,fbi,high,1,none_of,above,0
4227,A3SXRD6C8AMKKR,coffee,low,1,none_of,above,0
4228,A3SXRD6C8AMKKR,firefighter,high,1,none_of,above,1
4229,A3SXRD6C8AMKKR,pic,low,1,none_of,above,0
4230,A3SXRD6C8AMKKR,inspector,high,1,none_of,above,0
4231,A38NKLE8WK7RKY,yoga,low,1,none_of,above,0
4232,A38NKLE8WK7RKY,firefighter,high,1,none_of,above,0
4233,A38NKLE8WK7RKY,coffee,low,1,none_of,above,0
4234,A38NKLE8WK7RKY,operative,high,1,none_of,above,0
4235,A38NKLE8WK7RKY,pic,low,1,none_of,above,0
4236,A38NKLE8WK7RKY,inspector,high,1,none_of,above,0
4237,A38NKLE8WK7RKY,la,low,1,none_of,above,0
4238,A38NKLE8WK7RKY,fbi,high,1,none_of,above,0
4239,A38NKLE8WK7RKY,brother,low,1,none_of,above,0
4240,A38NKLE8WK7RKY,terrorism,high,1,none_of,above,0
4241,A3LL096CAY5WHB,terrorism,high,1,none_of,above,0
4242,A3LL096CAY5WHB,yoga,low,1,none_of,above,0
4243,A3LL096CAY5WHB,inspector,high,1,none_of,above,0
4244,A3LL096CAY5WHB,coffee,low,1,none_of,above,0
4245,A3LL096CAY5WHB,operative,high,1,none_of,above,0
4246,A3LL096CAY5WHB,pic,low,1,none_of,above,0
4247,A3LL096CAY5WHB,fbi,high,1,none_of,above,0
4248,A3LL096CAY5WHB,brother,low,1,none_of,above,0
4249,A3LL096CAY5WHB,firefighter,high,1,none_of,above,0
4250,A3LL096CAY5WHB,la,low,1,none_of,above,0
4251,APRZ7BR8C0ZMQ,coffee,low,1,none_of,above,0
4252,APRZ7BR8C0ZMQ,firefighter,high,1,none_of,above,0
4253,APRZ7BR8C0ZMQ,la,low,1,none_of,above,0
4254,APRZ7BR8C0ZMQ,operative,high,1,none_of,above,0
4255,APRZ7BR8C0ZMQ,pic,low,1,none_of,above,0
4256,APRZ7BR8C0ZMQ,fbi,high,1,none_of,above,0
4257,APRZ7BR8C0ZMQ,yoga,low,1,none_of,above,0
4258,APRZ7BR8C0ZMQ,inspector,high,1,none_of,above,0
4259,APRZ7BR8C0ZMQ,brother,low,1,none_of,above,0
4260,APRZ7BR8C0ZMQ,terrorism,high,1,none_of,above,0
4261,A3BFMY5OX2WMUW,terrorism,high,1,none_of,above,0
4262,A3BFMY5OX2WMUW,la,low,1,none_of,above,0
4263,A3BFMY5OX2WMUW,fbi,high,1,none_of,above,0
4264,A3BFMY5OX2WMUW,brother,low,1,none_of,above,0
4265,A3BFMY5OX2WMUW,inspector,high,1,none_of,above,0
4266,A3BFMY5OX2WMUW,coffee,low,1,none_of,above,0
4267,A3BFMY5OX2WMUW,firefighter,high,1,none_of,above,0
4268,A3BFMY5OX2WMUW,pic,low,1,none_of,above,0
4269,A3BFMY5OX2WMUW,operative,high,1,none_of,above,0
4270,A3BFMY5OX2WMUW,yoga,low,1,none_of,above,0
4271,A34VLM2UC0JY11,firefighter,high,1,none_of,above,0
4272,A34VLM2UC0JY11,yoga,low,1,none_of,above,0
4273,A34VLM2UC0JY11,operative,high,1,none_of,above,0
4274,A34VLM2UC0JY11,coffee,low,1,none_of,above,0
4275,A34VLM2UC0JY11,inspector,high,1,none_of,above,0
4276,A34VLM2UC0JY11,brother,low,1,none_of,above,0
4277,A34VLM2UC0JY11,fbi,high,1,none_of,above,0
4278,A34VLM2UC0JY11,pic,low,1,none_of,above,0
4279,A34VLM2UC0JY11,terrorism,high,1,none_of,above,0
4280,A34VLM2UC0JY11,la,low,1,none_of,above,0
4281,AU01P6YB9J5JX,terrorism,high,1,none_of,above,0
4282,AU01P6YB9J5JX,yoga,low,1,none_of,above,0
4283,AU01P6YB9J5JX,fbi,high,1,none_of,above,0
4284,AU01P6YB9J5JX,coffee,low,1,none_of,above,0
4285,AU01P6YB9J5JX,inspector,high,1,none_of,above,1
4286,AU01P6YB9J5JX,la,low,1,none_of,above,0
4287,AU01P6YB9J5JX,firefighter,high,1,none_of,above,1
4288,AU01P6YB9J5JX,brother,low,1,none_of,above,0
4289,AU01P6YB9J5JX,operative,high,1,none_of,above,1
4290,AU01P6YB9J5JX,pic,low,1,none_of,above,0
4291,A2VD133723IZR8,yoga,low,1,none_of,above,0
4292,A2VD133723IZR8,operative,high,1,none_of,above,0
4293,A2VD133723IZR8,brother,low,1,none_of,above,0
4294,A2VD133723IZR8,firefighter,high,1,none_of,above,0
4295,A2VD133723IZR8,coffee,low,1,none_of,above,0
4296,A2VD133723IZR8,inspector,high,1,none_of,above,0
4297,A2VD133723IZR8,pic,low,1,none_of,above,0
4298,A2VD133723IZR8,terrorism,high,1,none_of,above,0
4299,A2VD133723IZR8,la,low,1,none_of,above,0
4300,A2VD133723IZR8,fbi,high,1,none_of,above,0
4301,A35K3YVCX1LVPE,coffee,low,1,none_of,above,0
4302,A35K3YVCX1LVPE,inspector,high,1,none_of,above,0
4303,A35K3YVCX1LVPE,yoga,low,1,none_of,above,0
4304,A35K3YVCX1LVPE,fbi,high,1,none_of,above,0
4305,A35K3YVCX1LVPE,pic,low,1,none_of,above,0
4306,A35K3YVCX1LVPE,terrorism,high,1,none_of,above,0
4307,A35K3YVCX1LVPE,la,low,1,none_of,above,0
4308,A35K3YVCX1LVPE,firefighter,high,1,none_of,above,0
4309,A35K3YVCX1LVPE,brother,low,1,none_of,above,0
4310,A35K3YVCX1LVPE,operative,high,1,none_of,above,0
4311,A1H58NTMLKRT02,brother,low,1,none_of,above,0
4312,A1H58NTMLKRT02,firefighter,high,1,none_of,above,0
4313,A1H58NTMLKRT02,pic,low,1,none_of,above,0
4314,A1H58NTMLKRT02,inspector,high,1,none_of,above,0
4315,A1H58NTMLKRT02,yoga,low,1,none_of,above,0
4316,A1H58NTMLKRT02,terrorism,high,1,none_of,above,0
4317,A1H58NTMLKRT02,coffee,low,1,none_of,above,0
4318,A1H58NTMLKRT02,operative,high,1,none_of,above,0
4319,A1H58NTMLKRT02,la,low,1,none_of,above,0
4320,A1H58NTMLKRT02,fbi,high,1,none_of,above,0
4321,A3DIY0LLAPKP64,la,low,1,none_of,above,0
4322,A3DIY0LLAPKP64,operative,high,1,none_of,above,0
4323,A3DIY0LLAPKP64,pic,low,1,none_of,above,0
4324,A3DIY0LLAPKP64,firefighter,high,1,none_of,above,0
4325,A3DIY0LLAPKP64,yoga,low,1,none_of,above,0
4326,A3DIY0LLAPKP64,fbi,high,1,none_of,above,0
4327,A3DIY0LLAPKP64,brother,low,1,none_of,above,0
4328,A3DIY0LLAPKP64,inspector,high,1,none_of,above,0
4329,A3DIY0LLAPKP64,coffee,low,1,none_of,above,0
4330,A3DIY0LLAPKP64,terrorism,high,1,none_of,above,0
4331,A3JP7DIFRS0ZBY,inspector,high,1,none_of,above,0
4332,A3JP7DIFRS0ZBY,yoga,low,1,none_of,above,0
4333,A3JP7DIFRS0ZBY,fbi,high,1,none_of,above,0
4334,A3JP7DIFRS0ZBY,pic,low,1,none_of,above,0
4335,A3JP7DIFRS0ZBY,operative,high,1,none_of,above,0
4336,A3JP7DIFRS0ZBY,coffee,low,1,none_of,above,0
4337,A3JP7DIFRS0ZBY,firefighter,high,1,none_of,above,1
4338,A3JP7DIFRS0ZBY,brother,low,1,none_of,above,0
4339,A3JP7DIFRS0ZBY,terrorism,high,1,none_of,above,0
4340,A3JP7DIFRS0ZBY,la,low,1,none_of,above,0
4341,AVLCTOHSUQHYU,brother,low,1,none_of,above,0
4342,AVLCTOHSUQHYU,inspector,high,1,none_of,above,0
4343,AVLCTOHSUQHYU,pic,low,1,none_of,above,0
4344,AVLCTOHSUQHYU,terrorism,high,1,none_of,above,0
4345,AVLCTOHSUQHYU,yoga,low,1,none_of,above,0
4346,AVLCTOHSUQHYU,operative,high,1,none_of,above,1
4347,AVLCTOHSUQHYU,la,low,1,none_of,above,0
4348,AVLCTOHSUQHYU,firefighter,high,1,none_of,above,0
4349,AVLCTOHSUQHYU,coffee,low,1,none_of,above,0
4350,AVLCTOHSUQHYU,fbi,high,1,none_of,above,1
4351,A1O7WUQDKPZGH4,fbi,high,1,none_of,above,0
4352,A1O7WUQDKPZGH4,la,low,1,none_of,above,0
4353,A1O7WUQDKPZGH4,firefighter,high,1,none_of,above,1
4354,A1O7WUQDKPZGH4,brother,low,1,none_of,above,0
4355,A1O7WUQDKPZGH4,operative,high,1,none_of,above,0
4356,A1O7WUQDKPZGH4,coffee,low,1,none_of,above,0
4357,A1O7WUQDKPZGH4,inspector,high,1,none_of,above,0
4358,A1O7WUQDKPZGH4,pic,low,1,none_of,above,0
4359,A1O7WUQDKPZGH4,terrorism,high,1,none_of,above,0
4360,A1O7WUQDKPZGH4,yoga,low,1,none_of,above,0
4361,ACNHKXWKZRUZ5,operative,high,1,none_of,above,0
4362,ACNHKXWKZRUZ5,coffee,low,1,none_of,above,1
4363,ACNHKXWKZRUZ5,inspector,high,1,none_of,above,0
4364,ACNHKXWKZRUZ5,la,low,1,none_of,above,1
4365,ACNHKXWKZRUZ5,firefighter,high,1,none_of,above,0
4366,ACNHKXWKZRUZ5,yoga,low,1,none_of,above,0
4367,ACNHKXWKZRUZ5,terrorism,high,1,none_of,above,0
4368,ACNHKXWKZRUZ5,brother,low,1,none_of,above,0
4369,ACNHKXWKZRUZ5,fbi,high,1,none_of,above,0
4370,ACNHKXWKZRUZ5,pic,low,1,none_of,above,0
4371,1,pic,low,1,none_of,above,0
4372,1,operative,high,1,none_of,above,0
4373,1,coffee,low,1,none_of,above,0
4374,1,firefighter,high,1,none_of,above,0
4375,1,yoga,low,1,none_of,above,0
4376,1,terrorism,high,1,none_of,above,0
4377,1,brother,low,1,none_of,above,0
4378,1,fbi,high,1,none_of,above,0
4379,1,la,low,1,none_of,above,0
4380,1,inspector,high,1,none_of,above,0
4381,2,brother,low,1,none_of,above,0
4382,2,fbi,high,1,none_of,above,0
4383,2,pic,low,1,none_of,above,0
4384,2,firefighter,high,1,none_of,above,0
4385,2,yoga,low,1,none_of,above,0
4386,2,terrorism,high,1,none_of,above,0
4387,2,coffee,low,1,none_of,above,0
4388,2,operative,high,1,none_of,above,0
4389,2,la,low,1,none_of,above,0
4390,2,inspector,high,1,none_of,above,0
4391,3,yoga,low,1,none_of,above,0
4392,3,terrorism,high,1,none_of,above,0
4393,3,pic,low,1,none_of,above,0
4394,3,operative,high,1,none_of,above,0
4395,3,la,low,1,none_of,above,0
4396,3,fbi,high,1,none_of,above,0
4397,3,brother,low,1,none_of,above,0
4398,3,firefighter,high,1,none_of,above,0
4399,3,coffee,low,1,none_of,above,0
4400,3,inspector,high,1,none_of,above,0
4401,4,operative,high,1,none_of,above,0
4402,4,coffee,low,1,none_of,above,0
4403,4,fbi,high,1,none_of,above,0
4404,4,brother,low,1,none_of,above,0
4405,4,terrorism,high,1,none_of,above,0
4406,4,pic,low,1,none_of,above,0
4407,4,firefighter,high,1,none_of,above,0
4408,4,yoga,low,1,none_of,above,0
4409,4,inspector,high,1,none_of,above,0
4410,4,la,low,1,none_of,above,0
4411,5,brother,low,1,none_of,above,1
4412,5,firefighter,high,1,none_of,above,0
4413,5,coffee,low,1,none_of,above,0
4414,5,operative,high,1,none_of,above,0
4415,5,pic,low,1,none_of,above,0
4416,5,terrorism,high,1,none_of,above,0
4417,5,yoga,low,1,none_of,above,0
4418,5,fbi,high,1,none_of,above,0
4419,5,la,low,1,none_of,above,0
4420,5,inspector,high,1,none_of,above,0
4421,6,coffee,low,1,none_of,above,0
4422,6,operative,high,1,none_of,above,0
4423,6,brother,low,1,none_of,above,0
4424,6,terrorism,high,1,none_of,above,0
4425,6,yoga,low,1,none_of,above,0
4426,6,fbi,high,1,none_of,above,0
4427,6,pic,low,1,none_of,above,0
4428,6,inspector,high,1,none_of,above,0
4429,6,la,low,1,none_of,above,0
4430,6,firefighter,high,1,none_of,above,0
4431,7,brother,low,1,none_of,above,0
4432,7,inspector,high,1,none_of,above,0
4433,7,pic,low,1,none_of,above,0
4434,7,fbi,high,1,none_of,above,0
4435,7,la,low,1,none_of,above,0
4436,7,operative,high,1,none_of,above,0
4437,7,coffee,low,1,none_of,above,0
4438,7,firefighter,high,1,none_of,above,0
4439,7,yoga,low,1,none_of,above,0
4440,7,terrorism,high,1,none_of,above,0
4441,8,firefighter,high,1,none_of,above,1
4442,8,brother,low,1,none_of,above,0
4443,8,terrorism,high,1,none_of,above,0
4444,8,la,low,1,none_of,above,1
4445,8,inspector,high,1,none_of,above,0
4446,8,pic,low,1,none_of,above,0
4447,8,fbi,high,1,none_of,above,0
4448,8,coffee,low,1,none_of,above,0
4449,8,operative,high,1,none_of,above,0
4450,8,yoga,low,1,none_of,above,0
4451,9,pic,low,1,none_of,above,0
4452,9,inspector,high,1,none_of,above,0
4453,9,brother,low,1,none_of,above,0
4454,9,fbi,high,1,none_of,above,1
4455,9,coffee,low,1,none_of,above,0
4456,9,terrorism,high,1,none_of,above,0
4457,9,la,low,1,none_of,above,0
4458,9,operative,high,1,none_of,above,1
4459,9,yoga,low,1,none_of,above,0
4460,9,firefighter,high,1,none_of,above,0
4461,10,coffee,low,1,none_of,above,0
4462,10,inspector,high,1,none_of,above,0
4463,10,brother,low,1,none_of,above,0
4464,10,terrorism,high,1,none_of,above,0
4465,10,yoga,low,1,none_of,above,0
4466,10,firefighter,high,1,none_of,above,1
4467,10,la,low,1,none_of,above,0
4468,10,operative,high,1,none_of,above,0
4469,10,pic,low,1,none_of,above,0
4470,10,fbi,high,1,none_of,above,0
4471,11,pic,low,1,none_of,above,0
4472,11,fbi,high,1,none_of,above,1
4473,11,coffee,low,1,none_of,above,0
4474,11,firefighter,high,1,none_of,above,0
4475,11,yoga,low,1,none_of,above,0
4476,11,terrorism,high,1,none_of,above,0
4477,11,la,low,1,none_of,above,0
4478,11,operative,high,1,none_of,above,0
4479,11,brother,low,1,none_of,above,0
4480,11,inspector,high,1,none_of,above,0
4481,12,la,low,1,none_of,above,0
4482,12,terrorism,high,1,none_of,above,0
4483,12,brother,low,1,none_of,above,0
4484,12,operative,high,1,none_of,above,0
4485,12,pic,low,1,none_of,above,0
4486,12,firefighter,high,1,none_of,above,0
4487,12,coffee,low,1,none_of,above,0
4488,12,inspector,high,1,none_of,above,0
4489,12,yoga,low,1,none_of,above,0
4490,12,fbi,high,1,none_of,above,0
4491,13,coffee,low,1,none_of,above,0
4492,13,fbi,high,1,none_of,above,0
4493,13,brother,low,1,none_of,above,0
4494,13,operative,high,1,none_of,above,0
4495,13,yoga,low,1,none_of,above,0
4496,13,terrorism,high,1,none_of,above,0
4497,13,pic,low,1,none_of,above,0
4498,13,inspector,high,1,none_of,above,0
4499,13,la,low,1,none_of,above,0
4500,13,firefighter,high,1,none_of,above,0
4501,14,fbi,high,1,none_of,above,1
4502,14,yoga,low,1,none_of,above,0
4503,14,terrorism,high,1,none_of,above,0
4504,14,coffee,low,1,none_of,above,0
4505,14,inspector,high,1,none_of,above,0
4506,14,pic,low,1,none_of,above,0
4507,14,operative,high,1,none_of,above,0
4508,14,brother,low,1,none_of,above,0
4509,14,firefighter,high,1,none_of,above,0
4510,14,la,low,1,none_of,above,0
4511,15,fbi,high,1,none_of,above,1
4512,15,coffee,low,1,none_of,above,0
4513,15,operative,high,1,none_of,above,1
4514,15,brother,low,1,none_of,above,0
4515,15,terrorism,high,1,none_of,above,0
4516,15,pic,low,1,none_of,above,0
4517,15,firefighter,high,1,none_of,above,1
4518,15,yoga,low,1,none_of,above,0
4519,15,inspector,high,1,none_of,above,0
4520,15,la,low,1,none_of,above,1
4521,16,inspector,high,1,none_of,above,0
4522,16,coffee,low,1,none_of,above,0
4523,16,operative,high,1,none_of,above,0
4524,16,brother,low,1,none_of,above,0
4525,16,firefighter,high,1,none_of,above,0
4526,16,la,low,1,none_of,above,0
4527,16,fbi,high,1,none_of,above,0
4528,16,pic,low,1,none_of,above,0
4529,16,terrorism,high,1,none_of,above,0
4530,16,yoga,low,1,none_of,above,0
4531,17,pic,low,1,none_of,above,0
4532,17,firefighter,high,1,none_of,above,0
4533,17,la,low,1,none_of,above,0
4534,17,operative,high,1,none_of,above,0
4535,17,yoga,low,1,none_of,above,0
4536,17,fbi,high,1,none_of,above,0
4537,17,brother,low,1,none_of,above,0
4538,17,terrorism,high,1,none_of,above,0
4539,17,coffee,low,1,none_of,above,0
4540,17,inspector,high,1,none_of,above,0
4541,18,brother,low,1,none_of,above,0
