"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"2051","A13FUEPWBCLBUY","English",34,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3262')","","","",""
"2052","A13FUEPWBCLBUY","English",34,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Cafe F.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '70141')"
"2053","A13FUEPWBCLBUY","English",34,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stall F.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '34604')"
"2054","A13FUEPWBCLBUY","English",34,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '15915')","","",""
"2055","A13FUEPWBCLBUY","English",34,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '26058')"
"2056","A13FUEPWBCLBUY","English",34,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '43593')",""
"2057","A13FUEPWBCLBUY","English",34,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylists A and B.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '22535')"
"2058","A13FUEPWBCLBUY","English",34,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '7851')","","",""
"2059","A13FUEPWBCLBUY","English",34,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '21818')"
"2060","A13FUEPWBCLBUY","English",34,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Stores D and E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '74997')"
"2061","A13FUEPWBCLBUY","English",34,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '29740')",""
"2062","A13FUEPWBCLBUY","English",34,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentist A.""%2CCoworker 3 says%2C ""Dentist F.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '39383')"
"2063","A13FUEPWBCLBUY","English",34,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '12325')","","",""
"2064","A13FUEPWBCLBUY","English",34,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '45490')","","",""
"2065","A13FUEPWBCLBUY","English",34,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '44760')",""
"2066","A13FUEPWBCLBUY","English",34,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28581')"
"2067","A13FUEPWBCLBUY","English",34,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6374')","","",""
"2068","A13FUEPWBCLBUY","English",34,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '19765')",""
"2069","A13FUEPWBCLBUY","English",34,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '23516')",""
"2070","A13FUEPWBCLBUY","English",34,"male","exit_quest","('know_conditons', 'No%2C this is asking for the same information but just worded differently.')","('difficult', 'No%2C the answers all seemed like common sense.')","('anything_else', 'Fun task!')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '144983')",""
"2071","A1V2H0UF94ATWY","English",59,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '15892')","","","",""
"2072","A1V2H0UF94ATWY","English",59,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '31974')",""
"2073","A1V2H0UF94ATWY","English",59,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '38111')",""
"2074","A1V2H0UF94ATWY","English",59,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2246')","","","",""
"2075","A1V2H0UF94ATWY","English",59,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall A.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stall F.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '59358')"
"2076","A1V2H0UF94ATWY","English",59,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafes D and E.""%2CRoommate 3 says%2C ""Cafes A and B.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '22277')"
"2077","A1V2H0UF94ATWY","English",59,"male","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '44905')","","",""
"2078","A1V2H0UF94ATWY","English",59,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '75895')",""
"2079","A1V2H0UF94ATWY","English",59,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '24102')"
"2080","A1V2H0UF94ATWY","English",59,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Store F.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32372')"
"2081","A1V2H0UF94ATWY","English",59,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '12102')","","",""
"2082","A1V2H0UF94ATWY","English",59,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '9135')","","",""
"2083","A1V2H0UF94ATWY","English",59,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '26574')",""
"2084","A1V2H0UF94ATWY","English",59,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstore F.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '18182')"
"2085","A1V2H0UF94ATWY","English",59,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist F.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '15062')"
"2086","A1V2H0UF94ATWY","English",59,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '15047')","","",""
"2087","A1V2H0UF94ATWY","English",59,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '47351')",""
"2088","A1V2H0UF94ATWY","English",59,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '50598')",""
"2089","A1V2H0UF94ATWY","English",59,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '81854')"
"2090","A1V2H0UF94ATWY","English",59,"male","ginz","('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '20462')","","",""
"2091","A1V2H0UF94ATWY","English",59,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '29375')"
"2092","A1V2H0UF94ATWY","English",59,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '63229')",""
"2093","A1V2H0UF94ATWY","English",59,"male","exit_quest","('know_conditons', 'Yes. ""Where can I go for brunch in town?"" implies ""Where should I go for brunch in town?"" because of the type of website the question is being asked on. ""Which restaurants serve brunch in town?"" just means which restaurants are open for brunch.')","('difficult', 'I found it a little confusing and ambiguous%2C especially the Star Wars questions.')","('anything_else', 'no')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '201039')",""
"2094","A2BZY06YRWGEDL","English",29,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '5026')","","","",""
"2095","A2BZY06YRWGEDL","English",29,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '33781')",""
"2096","A2BZY06YRWGEDL","English",29,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '32109')",""
"2097","A2BZY06YRWGEDL","English",29,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1885')","","","",""
"2098","A2BZY06YRWGEDL","English",29,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Store F.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '29996')"
"2099","A2BZY06YRWGEDL","English",29,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '11253')",""
"2100","A2BZY06YRWGEDL","English",29,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstore A.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '25908')"
"2101","A2BZY06YRWGEDL","English",29,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '34165')",""
"2102","A2BZY06YRWGEDL","English",29,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '15302')","","",""
"2103","A2BZY06YRWGEDL","English",29,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '14189')"
"2104","A2BZY06YRWGEDL","English",29,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32325')"
"2105","A2BZY06YRWGEDL","English",29,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '11350')","","",""
"2106","A2BZY06YRWGEDL","English",29,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '45421')",""
"2107","A2BZY06YRWGEDL","English",29,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafes A and B.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '25949')"
"2108","A2BZY06YRWGEDL","English",29,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '11525')"
"2109","A2BZY06YRWGEDL","English",29,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylists A and B.""%2CFriend 3 says%2C ""Stylist F.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '34413')"
"2110","A2BZY06YRWGEDL","English",29,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '28782')",""
"2111","A2BZY06YRWGEDL","English",29,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '6764')","","",""
"2112","A2BZY06YRWGEDL","English",29,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist A.""%2CCoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '21500')"
"2113","A2BZY06YRWGEDL","English",29,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '5133')","","",""
"2114","A2BZY06YRWGEDL","English",29,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '4157')","","",""
"2115","A2BZY06YRWGEDL","English",29,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '8119')",""
"2116","A2BZY06YRWGEDL","English",29,"male","exit_quest","('know_conditons', 'It would be the same thing really. You are looking for brunch. ')","('difficult', 'No. It was just reading an answering questions')","('anything_else', 'No')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '25158')",""
"2117","A1EQ1LHEEIQ3UA","English",26,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '11408')","","","",""
"2118","A1EQ1LHEEIQ3UA","English",26,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '47039')",""
"2119","A1EQ1LHEEIQ3UA","English",26,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '29468')",""
"2120","A1EQ1LHEEIQ3UA","English",26,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1965')","","","",""
"2121","A1EQ1LHEEIQ3UA","English",26,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe F.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '37061')"
"2122","A1EQ1LHEEIQ3UA","English",26,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '22297')"
"2123","A1EQ1LHEEIQ3UA","English",26,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '52019')"
"2124","A1EQ1LHEEIQ3UA","English",26,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '23165')","","",""
"2125","A1EQ1LHEEIQ3UA","English",26,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '23139')",""
"2126","A1EQ1LHEEIQ3UA","English",26,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '8117')","","",""
"2127","A1EQ1LHEEIQ3UA","English",26,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '32705')"
"2128","A1EQ1LHEEIQ3UA","English",26,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '9640')","","",""
"2129","A1EQ1LHEEIQ3UA","English",26,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall F.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '63726')"
"2130","A1EQ1LHEEIQ3UA","English",26,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '35144')",""
"2131","A1EQ1LHEEIQ3UA","English",26,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '14571')"
"2132","A1EQ1LHEEIQ3UA","English",26,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '15950')"
"2133","A1EQ1LHEEIQ3UA","English",26,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '8738')","","",""
"2134","A1EQ1LHEEIQ3UA","English",26,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '24030')",""
"2135","A1EQ1LHEEIQ3UA","English",26,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38336')"
